Source,Target,Type,Weight
0xd96f61963ba7d0307dd83162f0756dff47cb436c,0xcdaed10bc3f1876cd7c5531ba45b23c149bed347,Directed,240.9993764
0xb605084fdba5953534cc693d24f44dab10c64412,0xb2e8073423ca63ec9cce39250a1342a5206ab87f,Directed,52.65037764
0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,0xa54843f79634c44f482003f687a03abf39cd3a40,Directed,189.0809315
0xb1bb81988eadfbf636bad1a8bb39890a0f318f53,0xd65c0dfd43979d91be1df7951da4da72899380d2,Directed,241.1186173
0xf5ba247c1e27c15c178196eecef4a8b2b6229e57,0xcdcace0693e828baa1857ee5b127419bb5e7fc56,Directed,427.114789
0xcdcace0693e828baa1857ee5b127419bb5e7fc56,0xff209e4a1ce114ec3e245cf48fa19eeaff9cec31,Directed,83.92240177
0x44a12f1064beac8b97d973667037a8bb92f16f78,0xffbdcd1c606b88a37e953dd81cc8d20b11a9d77a,Directed,323.5201315
0x279a3f4d766593afa57ff1b8de71c9923ddaa02f,0x1f1d8ed2ce1b2cb9718a9a5a0fbb31d6bd92130a,Directed,446.6799148
0x74a8927bbb9f4ca8c0a3feede1b4b890a10342ee,0x8512eac332a2305f0b93e8217e056bea1a0ed617,Directed,327.3738226
0x6789a0b555a0618d337b94e500e35f043fd7261c,0xe4ecdf1ea42eca4cc6c6dccb5d823c0fe247c411,Directed,518.9180677
0x5c0b21a01b517645a025d5344dc7b5f46b0d5b14,0x8512eac332a2305f0b93e8217e056bea1a0ed617,Directed,927.133281
0xa111969b0aa946eb61a3aaef86489875b9620777,0x534497b4d8a970ea59c3b4e3b736623636f7c03d,Directed,686.8390791
0x1d315040f1b18ac96a2919b057043099cd275f79,0x1dbe65c1078ef62ef4c5d1d0d2ffe32b59e1079b,Directed,254.9511379
0x25b24fa3a7fdbb89787febe27b968689f5f9abd7,0x0f00f63e28dc0e131d2df0859a6e700a79430a72,Directed,716.9518197
0x3eb68b3538b68085f25e2b0f3b8f1d2061399b50,0x0b0c26058a105fe3029eb462e00486dca7bcb14a,Directed,345.673091
0xcd6c7bd7ed48fe825845ff6ca3a8e9ae599dbc15,0x948a17f90b82d2e8184fce11f406bcd446772746,Directed,1147.347162
0x3cc0547b6b12d4557f31f5b74477efa72c9bcac1,0x6a9271790aeca7f6514f93149e8c831429c899af,Directed,369.5194797
0xa24d3657c13f26c04c8a393cbcc12705d6ac8abf,0xb3a82255a9c3f30acb36bb140d132725e0815846,Directed,557.2902743
0x99464ee24511467e2d973b19a8f0d9a294a78b15,0xd4355d160c0ffcf2a0eadfb6c8032a65abb28481,Directed,345.3686523
0x4976201c394fa2b954bc71953b4d2482054874e3,0xe3722cc112163922f2752cb3c69503f36984b616,Directed,546.5318838
0xefc844da1fbc4b10b9db59ea365236140cf71ec4,0xfa52a08f1208b956ad90641f50df03c773e0ac1f,Directed,382.8784159
0xf1ae80c9d851e77bf75454d20a68ff50749842e1,0xce5461bb505dfaaa8876a4fcb50cea3892140e56,Directed,1026.380549
0xcc693d1abf4122f346183112241383a6fcdb01c2,0x07a50c037ec6530cd13c0d494fb7dedefbf1e687,Directed,413.5642941
0x9087264ae4da5bdfad755ad5457874b044958b0f,0x8f1cca54bcb23e6076872786b2e35caf1fc6815b,Directed,376.084193
0xb83f4e6ce7a29b4467d1ba9b9be009d3d6a67779,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,Directed,0.01
0x6f2c09034ef9faa8a4b1223181df218c7f5d76cf,0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,Directed,203.7765242
0x0e7af9cd50f3db30d7d58fd6fba5e53af590b615,0xe0985c197011d1a8a9c495c5bd64442d16db5f36,Directed,544.6558528
0xdce371e2762ac4250469f709c5b766e754e2c9a2,0x54e3e54faa046178784181d42d47bcf08a476876,Directed,583.6439151
0x1ba6eae7fd8d9706e647f556e0937d40155898c7,0x179012cc8ef3bb58412e18ed69981d487554fd9a,Directed,498.1171748
0x6c5b6a1de1f83da0587febd1851343ec51aaf376,0x070c876fcd511a682f9340b7206c5c6a720e320e,Directed,391.9937393
0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x81bd0a46c9cc4dc5b410abb4de1f3d5fd83c4269,Directed,561.2975008
0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0x3920654b65bf243baacb2961c72bec566d178d65,Directed,862.4089955
0x6f2dfcbd63a4706693d116c76d2b2894b2a604e7,0x52f81c35946a6611121050f0c011aeea6fc8a1e6,Directed,910.4538465
0x1a916b38b7e6fc67743b93739236f6fada1e9835,0x2db898c7146a79658284d3c1f378b0bd4de02348,Directed,298.2868471
0xd03d6a433a903052df6420f3756a79b8cc7aadcd,0x4fdee5d87480db6b32737a9ebd38ca8aa6401b03,Directed,92.29105938
0x164510386384099c0a9655c61c2b55d025fd750e,0xb31a4e713b5dd3f0362bb1372ce93bc6586efbe9,Directed,816.9298542
0x65e018cb96069e2fd18c29d2050e14cba4b2b06d,0x6a090fbda4ed0d81f446d815819e168b2299d90f,Directed,366.8652994
0x91ee0c3b3f87d070e260f6208c52534d36817dae,0xbdac6e49b5b53147caf71fc95f91c85fb11a778e,Directed,288.1183977
0x4775d293f0ae70debf235bfc638dc668fd410e41,0xa6bb588d526cb5c8c0b4d00679df0f88efeabaca,Directed,461.5904006
0xb0f5a5fa11a914f131f9d602bf52a232e1015431,0x8991a840b47ecc43cd3153524da029b0f9a1d583,Directed,547.2126421
0xb5aa3be519af4066affb2b09146764f35185a75b,0x81869cf94beea3021b94269ad41ed0b69fedae2f,Directed,862.3146162
0x0b0c26058a105fe3029eb462e00486dca7bcb14a,0x6789a0b555a0618d337b94e500e35f043fd7261c,Directed,545.7824969
0x11740264e31fed3fb732890389a683275081b2d8,0xc1c425042188c182c720f0853279cadf5e75ca87,Directed,356.8954367
0xac8faba6410d0b51c4f5209df09df9df09cb8f8d,0xbec3596c30a7fe9cf480dda2312c4c6bb55e37b0,Directed,723.3912677
0x0777bd72cd7022f19c613ecd4e91b90e6011ae9c,0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,Directed,303.0139941
0x816c6b3b530184e078d3c89dc74e53c749cc0acc,0x98cf46ad000046c94367f312ee24c8297c60e1d4,Directed,445.4709761
0x48569db996994315d6fda9a32a3cd850f0c95a22,0xd9800d4fcd3513d882c2a0302ee10105cb993d22,Directed,550.0202979
0x9b09127a7372579e8372f67d1d21be58874434af,0x62df92f5b693043eb241c9bedb1b8ee1d1c218d4,Directed,664.8988978
0xd891a66487bc6c530c82cc8c38afa468b13866e2,0xffa670245089044b1e355508a7843692a25a5e52,Directed,706.4497737
0x864883e03cb56916232e1771cd6e61a1e9a4f9c2,0xeeb8129c4ab32ae2e10aca78c3e43951ccfe06a3,Directed,737.1117031
0xc0587f10c4247ded0b37c08b6bfbe4107afe2a9d,0xac3e030103fa273e36f2cd7ece1f316961be6fe5,Directed,484.9748113
0x160ea7e00bd49c9ae93e0f74213be958d87841fb,0x4fce99d458b0f6a7398cf9c1de852b57f237b391,Directed,793.0484476
0xcee309fdaf42fd70fb89a5295e88380122ded80e,0x9508352b847b315becc6441ebf344f9bc19e2ae7,Directed,318.8177663
0xe15542a7961a50c6e38ffdb848e52dbdfedd249d,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,Directed,616.5386183
0xb868264bcfabdbfc128d86cd1230dea907c75bf6,0x027d34ed81d38dfc2c8de3f5f05132aa931d25a6,Directed,684.0441258
0x5b0962b9323c1eced90dd8b257459e168cd58a39,0x2bee3701cad9fa1cc1d32f98103bf1723227de82,Directed,636.4154631
0x0b0c26058a105fe3029eb462e00486dca7bcb14a,0xcbd46652deacb761ab8ad26b74a8efdf39d613c1,Directed,388.1447539
0xf9414614d09fadc93f4a9fd8196c767b200b1702,0xd96f61963ba7d0307dd83162f0756dff47cb436c,Directed,299.0380765
0x3cc0547b6b12d4557f31f5b74477efa72c9bcac1,0x7e742fc3d31e2da1faef17ae6381c95889afe532,Directed,919.7699495
0xeaf31949dcb90e9c097c85479e27a8b78852f80d,0x2d0f360af8d1465d32e7908f1f3e4c4735acebb3,Directed,486.5209419
0x5a73e3e33c6a710d4b8b166165604799e7529e99,0x572906117c208dea91245c9cf87180c1248f5f48,Directed,460.2721133
0x47989ac5c0879ef6ca9f0278735453e53708a949,0xb2e2e656aaaaa0edf8a448d9a2cb6ea1d0cb6860,Directed,503.223876
0x279a3f4d766593afa57ff1b8de71c9923ddaa02f,0x28ca0c217ac6d44a8173ae02b870e2bd7149a7e7,Directed,969.6891456
0x27726c0ecfeb4982d6150ced6fe2e76446e1c1f8,0xd06421f21a9b28961c8433bbd51e7dc9fde28f6f,Directed,414.3849313
0xef2a609fa737236b6bfa3d9a7bcde22c7c59c80a,0x3a4a096e18d69bdc5cfd2505c45b019f34b323eb,Directed,949.5519954
0x83cecfa54e9aeac4d9c36e0d970ca320652472fd,0xb5aa3be519af4066affb2b09146764f35185a75b,Directed,521.057811
0x0ad8484a353ad7e38bb893f8d331d5adbe1b71e5,0xbc0e27ae9893a5e85565ece8bb5d44d879942925,Directed,537.3929613
0x581541b72312595312d1cdd78ceaa40968f2cd35,0xeb1ace6be0f69e1b5bcc0127d3f0d338b5c7fc8a,Directed,845.9853514
0xfecac86c26e9050f8863e828c4d55f88978c3218,0xda5ed044b1a19ce35aa3bea3aae77c7c455ba83e,Directed,659.431876
0x3f4378d89f9c0443a64e0185be01dfd05f0fcdb8,0x2456648dc2481ae1f057b7f5d6bc75300e973943,Directed,619.3889355
0x5297edd262e7084608cbbcb8d666c86b4740ce6c,0xb3a82255a9c3f30acb36bb140d132725e0815846,Directed,321.0526107
0x555fac4d0e5e7fde0786743fcbdcbb0a62880776,0xeb3551a15169e024420f534a448795b3a2515765,Directed,944.3176005
0xdce371e2762ac4250469f709c5b766e754e2c9a2,0x534497b4d8a970ea59c3b4e3b736623636f7c03d,Directed,460.8696654
0x9d713685aa4754b4f42042c8fb4e0fccb2bbc9b5,0x646142948a3add1d05edb7789d73a14ef261e109,Directed,319.2509399
0x50639eff82fe8b951d8e428f4162af542794c38b,0xb9c16f73132ef6a9d6f790db5031ace40b0d7a24,Directed,699.0075763
0x4a31884ed8b745b57e7d59f7454c792c8b1fe5c3,0x228d70f9826d31987fa8c873d056a78ed20bbf54,Directed,637.6584705
0xd6e251c23cbf52dbd472f079147873e655d8096f,0xac7e43a84c5071cb45a343356a4302fe6de0108b,Directed,1005.760846
0x5f9d5fbe5b47a3ba95cefcb8c7df49d46f5bd89b,0x6a9ab4e5a03178843826f1dcda742ca41851cffb,Directed,369.3402385
0x160ea7e00bd49c9ae93e0f74213be958d87841fb,0xda6f58d5369d83a6d4307e43b822d1b01cda0a82,Directed,664.8052093
0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,0xcb23fd7053db6b998bab216286dedef9796f7d2a,Directed,725.5162075
0x52c7911879f783d590af45bda0c0ef2b8536706f,0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,Directed,725.8091569
0x6dfa997313561f76f4ea1c1108839dc5daf44f24,0xc5095ea231c9ef0b3536c3a3c13d5641f2f57b1b,Directed,395.4224645
0xeaf31949dcb90e9c097c85479e27a8b78852f80d,0xcf57acdbdf7da4eaa3f2b322d62e493cfcda1caf,Directed,650.4391537
0xfc04d6b9f1f90cd8e4ad527db0bd5df6f1c78516,0x8ab85fd67bd0303b956758c1d1cb21a237915aa7,Directed,60.81013029
0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,Directed,489.9599206
0x6fc2237d1414b0d8901973a0428e5998421f589f,0x5449125c46f3e2a781b8b5f074d7ac17c5aafc29,Directed,68.57990327
0x1fc898379ddd2bde90b4cb4b89b48d39f90b0196,0xf180daa7933401b3968d63c46f57b781f19a6829,Directed,216.9775812
0x198ac7b6c06cf9282f00872e7bb85070db8c722b,0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,Directed,168.667417
0xf24dd92ee52bb0de1bab87766a4a3f1c17b2c4d9,0xce35eda336a802ab5c4fc688ca2abcb63ece85b6,Directed,486.0709211
0x156d8001b8313e065bddaa57c4440c0b7da880e1,0xaf74f1fca2f27f737347964910538373640ff198,Directed,806.9309033
0xb4a544bf963dc0a2cd5ac86c93667847f40206b7,0x5e539dac6637b38aaf015861ec2da850f1ae8377,Directed,1143.425895
0x6c86f82976bb8f21e7a4808fbb015b9daf8af51d,0x95a68cd3703c7a9bb7135dd6352257c5c76fc484,Directed,362.6508914
0x6d0357508b43df4409e7e3b1f1a9b20e35bc6828,0x53a999c9e841581328b97182d9d153e4c543f70e,Directed,417.904771
0x160ea7e00bd49c9ae93e0f74213be958d87841fb,0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,Directed,0.01
0x209a08b9bc74dafa621732c304249d8452a20a87,0x01cf3e1b7e9910682e24ef5d2753522d8e31006f,Directed,173.2248202
0x3227d52782f316601f243d78171b6ed180450b43,0x1a36a5e00724ede9f2058040c61f7e9ad0b0daf0,Directed,91.73179121
0x81869cf94beea3021b94269ad41ed0b69fedae2f,0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,Directed,244.6599186
0xcb6948600cd19d8ad5fa3a5b324adae12e782792,0xf77a5e00c00b0344e3a207a25b071c8175ead929,Directed,609.8556337
0x4bd5c53982cf7cfa4ae61e8a47f591df33469b3e,0x66b871992b2d3ebf1e5b94699275469800e796ca,Directed,663.6326222
0x96dc7bedd80689a0f9e08531ede484b0004b2819,0x66ceb5467b5d562e2f31ca830cc4ac7113a79e84,Directed,488.7787598
0x07f5d673750440692d3e8fa711e48d890091e5f3,0xb81b401e81ccc31965728afd041805c063401a47,Directed,383.3791495
0x00318c7963a45ceb6b3101e1794ad42137da8f3f,0x1a5e38f7c5702a811e8f35146e19607c825d1af3,Directed,651.8123973
0xcd19a8ffd47a6358b4eaa3ba2dfd223f6c3e91aa,0x78450ab2854da2fbb328b5e45d17755fcc7f0c39,Directed,571.6125873
0x76d3552f97f23afbb557f9df5efd2455fc8b1486,0xb8f622392d62bf1b4cc825591ed7fafdf8409216,Directed,338.477109
0x8b3fa8981bb643790e279a5e2829584bd717b194,0x29eb22d2110b8a73ee78542975d2fb701f31929a,Directed,600.8510716
0x5f9d5fbe5b47a3ba95cefcb8c7df49d46f5bd89b,0x11d2d1351f56baee93b458665e531267850c5b1f,Directed,741.7766987
0x09802f792bfbbf1f8515808f0fa68344c5625dbc,0xb4a544bf963dc0a2cd5ac86c93667847f40206b7,Directed,776.6861064
0x95d69a07d609a3d9535eaa7eb7918cacefcff2e8,0x11de5001c3c8a243c601fe56f35caf5c436b861f,Directed,141.4469603
0xa250b4750a941063736b7e4dcc0ad0a5bdb61be9,0x31a87fa920c420c00e730e90476c475807d42ef2,Directed,658.4919407
0xbb593f6acf164fca9e1e49089d43b4d00355001d,0xa111969b0aa946eb61a3aaef86489875b9620777,Directed,0.01
0x286ef64d01b015ec5eb8b5da32cb1ebd235806fd,0xc2bc23a6310f61a0dae6e65c20d02cbed5df2883,Directed,881.7766789
0x2ddf75338c787c1ee00dd4b178d72d46a49b43c3,0x13d92b018a9df83afae540116c72f665e89786e8,Directed,186.8007071
0x06c60f6dd9f0e6bd96b827ec7f0de00b916e71db,0xe4ecdf1ea42eca4cc6c6dccb5d823c0fe247c411,Directed,781.849572
0x2c1a91f45c0decdbf8c2b84abdb0a349237f7f41,0x45fe095ad4299f71eaa25407c4122ca6a497e1e2,Directed,350.9271561
0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,0xbb12ba94beac38af7e60841ccce50bccf58156fb,Directed,261.454288
0x329a08a763506d1897159afa136ebbc80c997d5e,0x03ebaf3f967767ea31c49025fd6928619ec43afd,Directed,639.6376028
0xe3722cc112163922f2752cb3c69503f36984b616,0x11de5001c3c8a243c601fe56f35caf5c436b861f,Directed,436.6532556
0x65d1e4524982bd01a79af7b8d8e83e71816c5357,0x4bd19ffb6b14ff30caeef5c7fc477bc11a2399ac,Directed,752.8098254
0xb5a91befd92dc3a2714ca0df1def50ab6220a45c,0xeb859c43860fe6b3eee8a17b807a40eef280e99b,Directed,491.3944609
0x4ee64b1d1704498a40940040f28c6109d5b9c1ce,0xe4c68520d78b29150c4daeab415c1190c50c9bb2,Directed,72.08777938
0x1fc898379ddd2bde90b4cb4b89b48d39f90b0196,0xe8aacdea4f2d7658e711de611bad8e3b5d6b2c7b,Directed,745.0235529
0xe10fd2a98505e27f1a320465c0fbb31f142aa706,0x7377472963b82385c32a97735ea236c6db8036d8,Directed,723.1646936
0xdfa8523a0fbc3dfeb30d2aab86f0b22f4afeb25c,0xbc9bc0162fe1ef6624c4f9ea0139576e7407a99d,Directed,632.2155285
0x36610d6083e60d1f8ea9650803ad6fb88533672d,0x42f64284f4435ce6a0af4f3112fe34e116444b1d,Directed,430.7195653
0xf43549f7f704c22ac00b2201f9dad1493290a535,0x03e609c4ecf57258585cc2c2e6c2d490b5f76486,Directed,670.8482049
0x8e4ac7b757d4d65821a4cd56405544b6aa82de94,0xb9177e55706f4a102633d23deb5a20b5912b4042,Directed,543.9694312
0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,0x02234b52147ea57ff46e6ccc9f162720150acfa7,Directed,441.3097549
0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,0x11e01ac1b26aa29d44c9629c05ad5bea64796ef2,Directed,642.0107448
0xec2fae9e5c72794f080a7355e053d1fc8ea0e6b1,0xebfe67c52bf6fd7166d10befdd6102dbf660afbb,Directed,1063.682796
0xc650a36cc875e1672ae1c8191f27b6b9d8929100,0xf2bcc837fd71bf4c2be42963e6fa5928911eb9c1,Directed,630.0222882
0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,0xca22475c4e661dd31340a9d6a7ec669f694ff981,Directed,480.8604852
0x4bfe6fa35149db081520aea5e503946572718756,0xe10fd2a98505e27f1a320465c0fbb31f142aa706,Directed,256.2056168
0xb31a4e713b5dd3f0362bb1372ce93bc6586efbe9,0xa99b9a7f5c5dd37429771efd3b93c6fbe1ab2936,Directed,448.3024345
0xd71c28cf3efe7343ec63162b486f837e162a0b4c,0xd7f3ca7f43868f176e787375424f4231c3a949f9,Directed,567.8629384
0x113c20e755125ffc2ac31c61b9fe10368df82789,0x79a4fdc85b16aa0a602c6ba9737204c7549c40f7,Directed,225.7281813
0xbdd14c9739b55cbb1883f8c4db70a324624b3056,0xf9268f72c572303f60d5f7bc5f23bd1904dcf4da,Directed,591.5352512
0x7372b561d02b46fcc97d7e3a4fad37648db22a32,0x6a090fbda4ed0d81f446d815819e168b2299d90f,Directed,273.8252615
0x8e9128d3ba0b152db5aee7fd38754354902d8651,0xca97e8baf6195e4211292292b9dd3bceaa2e19d9,Directed,796.2658471
0x05ba8f096cd5c9bdfc568ee2b282680999a373a6,0x6396c19a44ccfa30c861807e1b8e98a7ab2b8dc2,Directed,322.0592655
0x4d3f505c7ab18bd2f9d41288b17a648f9f1d0f23,0x841342e50c508ec4ffdef9b5208719c1dbed7968,Directed,272.9002956
0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,0x40d4d509bb7025e7d66a9fc147e91c67ebe7243c,Directed,643.2987188
0xa5f85c8077d48809e9f9bed7363dc9e8d77049d5,0xe79cfaf34f8d8c3e20a2a202ee64e2542b74f78f,Directed,766.8864886
0xae05d1fb01ef3f48dda274217b59ee8b45c0918e,0xdad6c712fb69b8567240f88db440a929808bcc58,Directed,134.5287211
0x8dc3ba6ac5abfb17dd1ea5c9219fa276db59676a,0x54380049099b5ab0b252e1245bfa6a5085257c9d,Directed,1249.035998
0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,0x5c4f4e14c057359a61fd18fcd2cefc0bbf854f7a,Directed,222.2095005
0x74c42b531c4e21033a9f98b85e1de7cfc60b761e,0xe5c91f67af87a0e20267b290e32eadab60cb044c,Directed,580.1415301
0xe1c7f902df458284a00edeca77c7e65b091c6855,0xe4c68520d78b29150c4daeab415c1190c50c9bb2,Directed,444.3263313
0x82c9fd1002493e122184aba0c9e8de36efb1645e,0xc5aa1d59a3c188c08a1d0d1972c49fef1997e3cd,Directed,504.4475062
0x4bfe6fa35149db081520aea5e503946572718756,0x18e38cd521df6e19e2a15ee08eba6407e921c6d0,Directed,384.6455878
0x4a9f79d11c8aa1989647fee30c194d53abd4ddb4,0x44254da8674f7b629e0b90c3c9af754db2d19c3e,Directed,856.2616314
0xceda6c769350a084f02a6e5f2fadf269ecc0c37d,0x24c717f26339d7bf2bf633c3b8eb1cf1e75e2f1e,Directed,696.5405281
0x94ed0de7f781533e80fc25a29c1b613eaf01ac62,0x1f7a762f301172dc7d218dced4113a6cde416e5e,Directed,298.5541567
0x4f493d085b68be27a864d311be4fbffff4984186,0x228ac02391128bae7afd87e0b4de6a7706b44b72,Directed,244.215703
0x6789a0b555a0618d337b94e500e35f043fd7261c,0x802f839bfee32aacc5174cbcd8033a8ef259be64,Directed,672.8139353
0xed50d9894bd4379c934f7d19a60eedbc41af792f,0xe0b340171486b08f0c1f4ac607ed776478cefd2b,Directed,754.8959061
0x927f8801cf6073f5b6da2df4def5f548735e7062,0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,Directed,268.6254237
0x862d4927565384533339137fbc0f18a71f33d291,0xeb57df95b6822a78c2be987e14df39eb23221134,Directed,370.2190621
0x99f3892015fadddceeda935399979f8f86393d99,0x4d21a101a856354db6d3bd5ce56730cc26565e35,Directed,275.2292846
0x068b2d763fa2b7bf7df1bbe747ce65665450be98,0x02af9102a2b6e8fc4dbfc65e7d9280f732374fb3,Directed,693.077261
0x07f3c48b2cd667dcc915384c1d30be2973898a26,0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,Directed,702.4040465
0xb861dba00f3213878d23606b20e3871f34c12020,0x07f56404924fdf1b307a6e1f9e22b06ae5532fbc,Directed,618.8790971
0xb1c89ffcef4d8a5202b8baad65dd26da0855c87b,0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,Directed,920.0218622
0x35cd4fa0d85c36f978a3dbee50670574c76993f6,0x79c40a2f24b14341b8eca580df4702b5748343fc,Directed,467.1948293
0xee6e1f1dcdee441d29f0ded1a7ea8d395c6e21d4,0xa315cb6477bddda3cbb93d81742b7aa719d5dc41,Directed,39.47325384
0x213545e17ebefaf9623f78e374412915423518ac,0xb5b165fee7ada0b0a2d3fd0f2ca0e5e66e70b239,Directed,335.4119861
0xfa45921781154db0fcb8468b20a368e48cc8bf4f,0x594f45114e108d0cf2bedae368fba91ca799da54,Directed,843.1059044
0x0217ebffb80666640da500fb4380890fbd2ae92c,0xcf2ac9bdb286c7abe81330e5b5806846bee4cd77,Directed,199.1183878
0xe0e56a2db04ea53331dc77010b28bc94280c37e5,0xf454690f55bcddc5d8a29268d60bc158c49da5bc,Directed,263.3107882
0x5c6e4c0c1af75af7bd3bdbeb51980d3205cb182c,0x97bccfa87c9ad74442dac96ada79de9b1399dafe,Directed,307.3942765
0x1517c1a7280765e45b3b2f5df0db1476a0b4d167,0x29d23a1aabb9b1cbe0db109da0422ee53f160075,Directed,461.720215
0x02af9102a2b6e8fc4dbfc65e7d9280f732374fb3,0x28b4fd95f749cea7ac41fe7fdd5cecb91bc62358,Directed,755.8128596
0x21e1b7e0a2dae8d5126049ddfddced3d2d8941f6,0x1b35c736b6cb16cd92fbf1f6c906cdb2cb548261,Directed,320.7355344
0x5a73e3e33c6a710d4b8b166165604799e7529e99,0x68f0d0361fc4d888ee7970ce3aee2d0ecba0f5ce,Directed,356.0696955
0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,0x84fd9c13413c28933ce2b04b368886c690e9aa16,Directed,338.8597684
0x26d5acc92d58460a18ad3d70ff1ccb23ea3a06aa,0x36610d6083e60d1f8ea9650803ad6fb88533672d,Directed,191.4322011
0xac443984e996452e795b4c96883b81893d78fc44,0x6f978be565d6d01f74c819eec715a8a4d026b679,Directed,719.8860309
0xa4adf481e856a3d04fab2c7938974f21d4ac2faf,0x824564e9348b61d8906646df593bf81e347a9a98,Directed,0.01
0x2d17e9c8cc2e70987e928effa47ef96c34a3bf19,0x9fa9f520f65ecee157a73126a6de3a9adbe31eaa,Directed,558.5903072
0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,0x54e3e54faa046178784181d42d47bcf08a476876,Directed,525.1761818
0x5efd06e7c1afa2175612c1022c0856b069dff939,0x74c42b531c4e21033a9f98b85e1de7cfc60b761e,Directed,620.339199
0x8fddcff9501aad6620a141145e5c35ae09336001,0xa54843f79634c44f482003f687a03abf39cd3a40,Directed,382.3330726
0x62df92f5b693043eb241c9bedb1b8ee1d1c218d4,0x90e905e014c09ecd2ba13cb0011dd34b3bd91c78,Directed,488.1461916
0x8ed9b6d415fa1327948935eb61ac908d52dadfe3,0x44a12f1064beac8b97d973667037a8bb92f16f78,Directed,1118.816786
0xb3c74645de3f82702af040988bba449c622217ec,0xd96624f6c625ddb94bd6b4a380091e209376e477,Directed,173.9671073
0x5b3c5463ae5bf4fd8338260e11e1f54423747434,0x315d5aee59cd8b2501e121cb1cb82cd6eb811862,Directed,749.6701388
0x2e92f273cc113e8044901d07dcf41044861553bf,0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,Directed,956.4874262
0x66b871992b2d3ebf1e5b94699275469800e796ca,0xc5f2ff2df2e759d8611325f0fdb684f1e243a1a1,Directed,420.6762568
0xc650a36cc875e1672ae1c8191f27b6b9d8929100,0xbaea3ed4a1a9cd58ccce5e0f52c68c852deb5c68,Directed,408.3046236
0x9d83dc20db33e62ad8567ac90255f1903dbebd52,0x95f5fa5180479a6e9878a65772b8810eb7923972,Directed,587.0841473
0x6d5b2cce3ffd47ffc39d45a2dc999f81d734de1a,0xbb2446b93f24e61c733aeb8cff1c82400e412974,Directed,235.8286404
0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,0x7dab43a81b67a6a6f300c7e9de48ddfbb4f9805b,Directed,418.4461363
0x5297edd262e7084608cbbcb8d666c86b4740ce6c,0x84df8a4e93edd124a95b6e0c034cba4b783c9ed9,Directed,489.2758708
0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x3ad530ed0f019b018aae1dfb75a5ce8a11ddf799,Directed,197.767575
0x34c4b40b4d2de865b2845b4583d2b5835b9ad195,0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,Directed,888.261204
0x0922551b82d68b41c8f1e99582480cc5acb28ce0,0x07f5d673750440692d3e8fa711e48d890091e5f3,Directed,422.9937418
0x02f1f6230a6978e2b12b2df8224324adcdeed1e0,0x70821b31d5aeed59ef1f7b0d09123cf386103c3f,Directed,493.0917776
0x4aded6354057f6dce65007b591c343ff718a42e8,0xf0d82e5e598de22332e7b4f45fc732a6a4c93577,Directed,416.8630637
0xeb57df95b6822a78c2be987e14df39eb23221134,0x2218d4d12de8f2c05150e12547bc6901f81a1c3d,Directed,432.3500615
0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,0x6c86f82976bb8f21e7a4808fbb015b9daf8af51d,Directed,438.1819316
0x2b1855903a4ecb9bc5e86e570b86990d03cb1101,0xb7f0592b292adbc77cb6d14e7dc6eee2206ce4a0,Directed,482.3039449
0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,0x5ae90e54815798b7f1056cc01a38978d40a71d95,Directed,467.5451292
0xc095e28960f2e4078176b3191a65f59944070cfa,0xc3b34de3e302dc5c357c9647b1bd223eea847ff5,Directed,309.9194219
0x955858c5e0691e793694fdfcf09a1c898d8b3d72,0x5a73e3e33c6a710d4b8b166165604799e7529e99,Directed,433.5016898
